season_code,fpl_permanent_code,full_name,season_id
2018-19-player-568,209041,Angel Gomes,2018-19
2019-20-player-245,209041,Angel Gomes,2019-20
2025-26-player-816,209041,Angel Gomes,2025-26
2018-19-player-540,209042,Oliver Skipp,2018-19
2019-20-player-352,209042,Oliver Skipp,2019-20
2020-21-player-404,209042,Oliver Skipp,2020-21
2021-22-player-373,209042,Oliver Skipp,2021-22
2022-23-player-441,209042,Oliver Skipp,2022-23
2023-24-player-515,209042,Oliver Skipp,2023-24
2024-25-player-501,209042,Oliver Skipp,2024-25
2019-20-player-588,209043,Nya Kirby,2019-20
2021-22-player-537,209045,Taylor Richards,2021-22
2022-23-player-121,209045,Taylor Richards,2022-23
2018-19-player-131,209046,Callum Hudson-Odoi,2018-19
2019-20-player-116,209046,Callum Hudson-Odoi,2019-20
2020-21-player-122,209046,Callum Hudson-Odoi,2020-21
2021-22-player-140,209046,Callum Hudson-Odoi,2021-22
2022-23-player-144,209046,Callum Hudson-Odoi,2022-23
2023-24-player-205,209046,Callum Hudson-Odoi,2023-24
2024-25-player-434,209046,Callum Hudson-Odoi,2024-25
2025-26-player-516,209046,Callum Hudson-Odoi,2025-26
2021-22-player-485,209243,Jadon Sancho,2021-22
2022-23-player-340,209243,Jadon Sancho,2022-23
2023-24-player-397,209243,Jadon Sancho,2023-24
2024-25-player-386,209243,Jadon Sancho,2024-25
2025-26-player-456,209243,Jadon Sancho,2025-26
2018-19-player-277,209244,Phil Foden,2018-19
2019-20-player-220,209244,Phil Foden,2019-20
2020-21-player-284,209244,Phil Foden,2020-21
2021-22-player-265,209244,Phil Foden,2021-22
2022-23-player-314,209244,Phil Foden,2022-23
2023-24-player-353,209244,Phil Foden,2023-24
2024-25-player-348,209244,Phil Foden,2024-25
2025-26-player-414,209244,Phil Foden,2025-26
2020-21-player-662,209288,Thomas McGill,2020-21
2021-22-player-688,209288,Thomas McGill,2021-22
2022-23-player-756,209288,Tom McGill,2022-23
2023-24-player-141,209288,Tom McGill,2023-24
2025-26-player-140,209288,Tom McGill,2025-26
2018-19-player-545,209289,Emile Smith-Rowe,2018-19
2019-20-player-576,209289,Emile Smith Rowe,2019-20
2020-21-player-23,209289,Emile Smith Rowe,2020-21
2021-22-player-21,209289,Emile Smith Rowe,2021-22
2022-23-player-12,209289,Emile Smith Rowe,2022-23
2023-24-player-22,209289,Emile Smith Rowe,2023-24
2024-25-player-19,209289,Emile Smith Rowe,2024-25
2025-26-player-325,209289,Emile Smith Rowe,2025-26
2023-24-player-798,209293,Daiki Hashioka,2023-24
2019-20-player-487,209353,Patrick Cutrone,2019-20
2020-21-player-626,209353,Patrick Cutrone,2020-21
2021-22-player-523,209353,Patrick Cutrone,2021-22
2018-19-player-440,209362,Bernardo Fernandes da Silva Junior,2018-19
2019-20-player-39,209362,Bernardo Fernandes da Silva Junior,2019-20
2020-21-player-75,209362,Bernardo Fernandes da Silva Junior,2020-21
2021-22-player-68,209362,Bernardo Fernandes Da Silva Junior,2021-22
2024-25-player-593,209365,Matthijs de Ligt,2024-25
2025-26-player-436,209365,Matthijs de Ligt,2025-26
2024-25-player-205,209400,Daichi Kamada,2024-25
2025-26-player-271,209400,Daichi Kamada,2025-26
2018-19-player-576,209411,Joe Tupper,2018-19
2021-22-player-598,209418,Tobi Omole,2021-22
2018-19-player-560,209925,Alexandre Nascimento Costa Silva,2018-19
2019-20-player-387,209925,Alexandre Nascimento Costa Silva,2019-20
2022-23-player-390,209925,Xande Nascimento da Costa Silva,2022-23
2022-23-player-397,210156,Taiwo Awoniyi,2022-23
2023-24-player-437,210156,Taiwo Awoniyi,2023-24
2024-25-player-424,210156,Taiwo Awoniyi,2024-25
2025-26-player-527,210156,Taiwo Awoniyi,2025-26
2018-19-player-232,210207,Fousseni Diabaté,2018-19
2020-21-player-481,210407,Matheus Pereira,2020-21
2023-24-player-713,210462,Ibrahim Sangaré,2023-24
2024-25-player-442,210462,Ibrahim Sangaré,2024-25
2025-26-player-521,210462,Ibrahim Sangaré,2025-26
2022-23-player-472,210494,Nayef Aguerd,2022-23
2023-24-player-522,210494,Nayef Aguerd,2023-24
2024-25-player-529,210494,Nayef Aguerd,2024-25
2025-26-player-607,210494,Nayef Aguerd,2025-26
2022-23-player-610,211975,Manuel Akanji,2022-23
2023-24-player-341,211975,Manuel Akanji,2023-24
2024-25-player-340,211975,Manuel Akanji,2024-25
2025-26-player-404,211975,Manuel Akanji,2025-26
2018-19-player-67,21205,Tom Heaton,2018-19
2019-20-player-94,21205,Tom Heaton,2019-20
2020-21-player-28,21205,Tom Heaton,2020-21
2021-22-player-509,21205,Tom Heaton,2021-22
2022-23-player-348,21205,Tom Heaton,2022-23
2023-24-player-384,21205,Tom Heaton,2023-24
2024-25-player-374,21205,Tom Heaton,2024-25
2025-26-player-434,21205,Tom Heaton,2025-26
2022-23-player-726,212314,Sasa Lukic,2022-23
2023-24-player-276,212314,Saša Lukić,2023-24
2024-25-player-249,212314,Saša Lukić,2024-25
2025-26-player-332,212314,Saša Lukić,2025-26
2018-19-player-393,212319,Richarlison de Andrade,2018-19
2019-20-player-150,212319,Richarlison de Andrade,2019-20
2020-21-player-166,212319,Richarlison de Andrade,2020-21
2021-22-player-180,212319,Richarlison de Andrade,2021-22
2022-23-player-454,212319,Richarlison de Andrade,2022-23
2023-24-player-509,212319,Richarlison de Andrade,2023-24
2024-25-player-497,212319,Richarlison de Andrade,2024-25
2025-26-player-597,212319,Richarlison de Andrade,2025-26
2021-22-player-471,212325,Pierre Lees-Melou,2021-22
2022-23-player-616,212701,Denis Zakaria,2022-23
2021-22-player-567,212721,Lyanco Evangelista Silveira Neves Vojnovic,2021-22
2022-23-player-413,212721,Lyanco Silveira Neves Vojnovic,2022-23
2021-22-player-449,212723,Milot Rashica,2021-22
2019-20-player-536,213056,Tudor Baluta,2019-20
2023-24-player-212,213198,Christopher Nkunku,2023-24
2024-25-player-181,213198,Christopher Nkunku,2024-25
2025-26-player-240,213198,Christopher Nkunku,2025-26
2019-20-player-299,213280,Jake Eastwood,2019-20
2019-20-player-428,213345,Wesley Moraes,2019-20
2020-21-player-48,213345,Wesley Moraes,2020-21
2021-22-player-47,213345,Wesley Moraes,2021-22
2023-24-player-61,213345,Wesley Moraes Ferreira da Silva,2023-24
2018-19-player-501,213405,Filip Benkovic,2018-19
2019-20-player-597,213405,Filip Benkovic,2019-20
2020-21-player-237,213405,Filip Benkovic,2020-21
2018-19-player-556,213482,Yan Valery,2018-19
2019-20-player-306,213482,Yan Valery,2019-20
2020-21-player-378,213482,Yan Valery,2020-21
2021-22-player-546,213482,Yan Valery,2021-22
2022-23-player-414,213482,Yan Valery,2022-23
2021-22-player-87,213687,Charlie Goode,2021-22
2022-23-player-96,213687,Charlie Goode,2022-23
2023-24-player-102,213687,Charlie Goode,2023-24
2023-24-player-642,213999,Edson Álvarez Velázquez,2023-24
2024-25-player-511,213999,Edson Álvarez Velázquez,2024-25
2025-26-player-616,213999,Edson Álvarez Velázquez,2025-26
2018-19-player-567,214048,Max Kilman,2018-19
2019-20-player-408,214048,Max Kilman,2019-20
2020-21-player-470,214048,Max Kilman,2020-21
2021-22-player-439,214048,Max Kilman,2021-22
2022-23-player-484,214048,Max Kilman,2022-23
2023-24-player-563,214048,Max Kilman,2023-24
2024-25-player-524,214048,Max Kilman,2024-25
2025-26-player-605,214048,Maximilian Kilman,2025-26
2020-21-player-584,214225,Joe Rodon,2020-21
2021-22-player-374,214225,Joe Rodon,2021-22
2022-23-player-442,214225,Joe Rodon,2022-23
2023-24-player-510,214225,Joe Rodon,2023-24
2025-26-player-348,214225,Joe Rodon,2025-26
2020-21-player-242,214285,Konstantinos Tsimikas,2020-21
2021-22-player-245,214285,Konstantinos Tsimikas,2021-22
2022-23-player-292,214285,Konstantinos Tsimikas,2022-23
2023-24-player-311,214285,Konstantinos Tsimikas,2023-24
2024-25-player-337,214285,Konstantinos Tsimikas,2024-25
2025-26-player-377,214285,Konstantinos Tsimikas,2025-26
2019-20-player-584,214466,William Smallbone,2019-20
2020-21-player-379,214466,William Smallbone,2020-21
2021-22-player-347,214466,William Smallbone,2021-22
2022-23-player-415,214466,Will Smallbone,2022-23
2024-25-player-471,214466,Will Smallbone,2024-25
2019-20-player-645,214470,Jake Vokins,2019-20
2020-21-player-380,214470,Jake Vokins,2020-21
2019-20-player-558,214572,Brandon Austin,2019-20
2021-22-player-659,214572,Brandon Austin,2021-22
2022-23-player-451,214572,Brandon Austin,2022-23
2023-24-player-491,214572,Brandon Austin,2023-24
2024-25-player-479,214572,Brandon Austin,2024-25
2025-26-player-566,214572,Brandon Austin,2025-26
2018-19-player-145,214590,Aaron Wan-Bissaka,2018-19
2019-20-player-122,214590,Aaron Wan-Bissaka,2019-20
2020-21-player-313,214590,Aaron Wan-Bissaka,2020-21
2021-22-player-288,214590,Aaron Wan-Bissaka,2021-22
2022-23-player-341,214590,Aaron Wan-Bissaka,2022-23
2023-24-player-401,214590,Aaron Wan-Bissaka,2023-24
2024-25-player-388,214590,Aaron Wan-Bissaka,2024-25
2025-26-player-610,214590,Aaron Wan-Bissaka,2025-26
2024-25-player-269,214964,George Edmundson,2024-25
2020-21-player-208,214987,Kamil Miazek,2020-21
2020-21-player-597,215059,Robert Sánchez,2020-21
2021-22-player-69,215059,Robert Sánchez,2021-22
2022-23-player-113,215059,Robert Sánchez,2022-23
2023-24-player-145,215059,Robert Sánchez,2023-24
2024-25-player-185,215059,Robert Sánchez,2024-25
2025-26-player-220,215059,Robert Lynch Sánchez,2025-26
2018-19-player-572,215062,Max Sanders,2018-19
2020-21-player-632,215062,Max Sanders,2020-21
2019-20-player-666,215066,Alex Cochrane,2019-20
2019-20-player-575,215136,Neco Williams,2019-20
2020-21-player-264,215136,Neco Williams,2020-21
2021-22-player-246,215136,Neco Williams,2021-22
2022-23-player-295,215136,Neco Williams,2022-23
2023-24-player-467,215136,Neco Williams,2023-24
2024-25-player-437,215136,Neco Williams,2024-25
2025-26-player-508,215136,Neco Williams,2025-26
2020-21-player-602,215379,Elliot Anderson,2020-21
2021-22-player-609,215379,Elliot Anderson,2021-22
2022-23-player-552,215379,Elliot Anderson,2022-23
2023-24-player-403,215379,Elliot Anderson,2023-24
2024-25-player-423,215379,Elliot Anderson,2024-25
2025-26-player-517,215379,Elliot Anderson,2025-26
2019-20-player-651,215407,Alfie Lewis,2019-20
2018-19-player-596,215409,Cameron John,2018-19
2021-22-player-505,215413,Kiernan Dewsbury-Hall,2021-22
2022-23-player-266,215413,Kiernan Dewsbury-Hall,2022-23
2024-25-player-166,215413,Kiernan Dewsbury-Hall,2024-25
2025-26-player-242,215413,Kiernan Dewsbury-Hall,2025-26
2019-20-player-616,215439,Tomas Soucek,2019-20
2020-21-player-449,215439,Tomas Soucek,2020-21
2021-22-player-422,215439,Tomas Soucek,2021-22
2022-23-player-468,215439,Tomas Soucek,2022-23
2023-24-player-542,215439,Tomáš Souček,2023-24
2024-25-player-530,215439,Tomáš Souček,2024-25
2025-26-player-613,215439,Tomáš Souček,2025-26
2020-21-player-209,215460,Ian Carlo Poveda-Ocampo,2020-21
2021-22-player-195,215460,Ian Carlo Poveda-Ocampo,2021-22
2025-26-player-550,215460,Ian Poveda-Ocampo,2025-26
2021-22-player-516,215476,Joshua Sargent,2021-22
2023-24-player-607,215531,Ionuț Radu,2023-24
2021-22-player-724,215610,Marcel Lavinier,2021-22
2021-22-player-492,215711,Leon Bailey,2021-22
2022-23-player-45,215711,Leon Bailey,2022-23
2023-24-player-34,215711,Leon Bailey,2023-24
2024-25-player-28,215711,Leon Bailey,2024-25
2025-26-player-49,215711,Leon Bailey,2025-26
2018-19-player-294,216051,José Diogo Dalot Teixeira,2018-19
2019-20-player-229,216051,José Diogo Dalot Teixeira,2019-20
2020-21-player-314,216051,José Diogo Dalot Teixeira,2020-21
2021-22-player-510,216051,José Diogo Dalot Teixeira,2021-22
2022-23-player-342,216051,Diogo Dalot Teixeira,2022-23
2023-24-player-377,216051,Diogo Dalot Teixeira,2023-24
2024-25-player-369,216051,Diogo Dalot Teixeira,2024-25
2025-26-player-440,216051,Diogo Dalot Teixeira,2025-26
2018-19-player-431,216054,Rúben Gonçalo Silva Nascimento Vinagre,2018-19
2019-20-player-406,216054,Rúben Gonçalo Silva Nascimento Vinagre,2019-20
2020-21-player-471,216054,Rúben Gonçalo Silva Nascimento Vinagre,2020-21
2022-23-player-531,216054,Rúben Nascimento Vinagre,2022-23
2025-26-player-722,216055,Florentino Ibrain Morris Luís,2025-26
2018-19-player-517,216058,Domingos Quina,2018-19
2019-20-player-375,216058,Domingos Quina,2019-20
2021-22-player-397,216058,Domingos Quina,2021-22
2025-26-player-370,216094,Jeremie Frimpong,2025-26
2018-19-player-278,216183,Brahim Diaz,2018-19
2020-21-player-472,216208,Matija Sarkic,2020-21
2022-23-player-492,216208,Matija Šarkić,2022-23
2023-24-player-571,216208,Matija Šarkić,2023-24
2020-21-player-425,216616,Dara O'Shea,2020-21
2023-24-player-173,216616,Dara O'Shea,2023-24
2024-25-player-630,216616,Dara O'Shea,2024-25
2021-22-player-88,216620,Marcus Forss,2021-22
2022-23-player-97,216620,Marcus Forss,2022-23
2021-22-player-524,216646,Yoane Wissa,2021-22
2022-23-player-89,216646,Yoane Wissa,2022-23
2023-24-player-119,216646,Yoane Wissa,2023-24
2024-25-player-110,216646,Yoane Wissa,2024-25
2025-26-player-135,216646,Yoane Wissa,2025-26
2018-19-player-599,217331,Sam Surridge,2018-19
2019-20-player-71,217331,Sam Surridge,2019-20
2022-23-player-391,217331,Sam Surridge,2022-23
2023-24-player-464,217331,Sam Surridge,2023-24
2018-19-player-583,217401,Josh Benson,2018-19
2019-20-player-653,217401,Josh Benson,2019-20
2020-21-player-535,217401,Josh Benson,2020-21
2021-22-player-116,217401,Josh Benson,2021-22
2019-20-player-613,217487,Mbwana Samatta,2019-20
2020-21-player-49,217487,Mbwana Samatta,2020-21
2021-22-player-48,217487,Mbwana Ally Samatta,2021-22
2019-20-player-399,217593,Pablo Fornals,2019-20
2020-21-player-450,217593,Pablo Fornals,2020-21
2021-22-player-423,217593,Pablo Fornals,2021-22
2022-23-player-469,217593,Pablo Fornals Malla,2022-23
2023-24-player-534,217593,Pablo Fornals Malla,2023-24
2018-19-player-557,217989,Rafael Camacho,2018-19
2019-20-player-201,217989,Rafael Camacho,2019-20
2019-20-player-638,218023,Jimmy Dunne,2019-20
2020-21-player-519,218023,Jimmy Dunne,2020-21
2018-19-player-515,218031,Çaglar Söyüncü,2018-19
2019-20-player-164,218031,Çaglar Söyüncü,2019-20
2020-21-player-238,218031,Çaglar Söyüncü,2020-21
2021-22-player-217,218031,Çaglar Söyüncü,2021-22
2022-23-player-267,218031,Çaglar Söyüncü,2022-23
2022-23-player-612,218218,Wout Faes,2022-23
2024-25-player-291,218218,Wout Faes,2024-25
2025-26-player-727,218328,Samuel Chukwueze,2025-26
2025-26-player-259,218364,Borna Sosa,2025-26
2023-24-player-679,218430,Gonzalo Montiel,2023-24
2019-20-player-667,218997,Ellis Simms,2019-20
2020-21-player-596,218997,Ellis Simms,2020-21
2021-22-player-602,218997,Ellis Simms,2021-22
2022-23-player-686,218997,Ellis Simms,2022-23
2023-24-player-264,218997,Ellis Simms,2023-24
2022-23-player-594,219168,Alexander Isak,2022-23
2023-24-player-415,219168,Alexander Isak,2023-24
2024-25-player-401,219168,Alexander Isak,2024-25
2025-26-player-499,219168,Alexander Isak,2025-26
2024-25-player-629,219249,Matt O'Riley,2024-25
2025-26-player-164,219249,Matt O'Riley,2025-26
2020-21-player-609,219265,Felix Nmecha,2020-21
2024-25-player-474,219279,Sugawara Yukinari,2024-25
2020-21-player-659,219291,Claudio Gomes,2020-21
2022-23-player-599,219291,Claudio Gomes,2022-23
2018-19-player-170,219352,Ademola Lookman,2018-19
2019-20-player-155,219352,Ademola Lookman,2019-20
2020-21-player-557,219352,Ademola Lookman,2020-21
2021-22-player-587,219352,Ademola Lookman,2021-22
2020-21-player-500,219847,Kai Havertz,2020-21
2021-22-player-141,219847,Kai Havertz,2021-22
2022-23-player-145,219847,Kai Havertz,2022-23
2023-24-player-6,219847,Kai Havertz,2023-24
2024-25-player-4,219847,Kai Havertz,2024-25
2025-26-player-30,219847,Kai Havertz,2025-26
2018-19-player-409,219924,Issa Diop,2018-19
2019-20-player-381,219924,Issa Diop,2019-20
2020-21-player-451,219924,Issa Diop,2020-21
2021-22-player-424,219924,Issa Diop,2021-22
2022-23-player-470,219924,Issa Diop,2022-23
2023-24-player-271,219924,Issa Diop,2023-24
2024-25-player-245,219924,Issa Diop,2024-25
2025-26-player-320,219924,Issa Diop,2025-26
2018-19-player-449,219929,Rafa Mir,2018-19
2020-21-player-594,219937,Rhys Williams,2020-21
2021-22-player-247,219937,Rhys Williams,2021-22
2022-23-player-498,219937,Rhys Williams,2022-23
2024-25-player-334,219937,Rhys Williams,2024-25
2025-26-player-379,219937,Rhys Williams,2025-26
2020-21-player-570,219961,Raphael Dias Belloli,2020-21
2021-22-player-196,219961,Raphael Dias Belloli,2021-22
2022-23-player-232,219961,Raphael Dias Belloli,2022-23
2019-20-player-495,220037,Bailey Peacock-Farrell,2019-20
2020-21-player-99,220037,Bailey Peacock-Farrell,2020-21
2021-22-player-117,220037,Bailey Peacock-Farrell,2021-22
2023-24-player-175,220037,Bailey Peacock-Farrell,2023-24
2022-23-player-691,220087,Maximilian Wöber,2022-23
2018-19-player-385,220166,Marc Navarro,2018-19
2019-20-player-360,220166,Marc Navarro,2019-20
2021-22-player-398,220166,Marc Navarro,2021-22
2022-23-player-377,220237,Sven Botman,2022-23
2023-24-player-405,220237,Sven Botman,2023-24
2024-25-player-393,220237,Sven Botman,2024-25
2025-26-player-475,220237,Sven Botman,2025-26
2019-20-player-492,220307,Arnaut Danjuma Groeneveld,2019-20
2022-23-player-713,220307,Arnaut Danjuma,2022-23
2023-24-player-601,220307,Arnaut Danjuma Groeneveld,2023-24
2023-24-player-611,220362,Axel Disasi,2023-24
2024-25-player-167,220362,Axel Disasi,2024-25
2025-26-player-815,220362,Axel Disasi,2025-26
2019-20-player-644,220394,Tommy Doyle,2019-20
2020-21-player-285,220394,Tommy Doyle,2020-21
2021-22-player-566,220394,Tommy Doyle,2021-22
2023-24-player-351,220394,Tommy Doyle,2023-24
2024-25-player-544,220394,Tommy Doyle,2024-25
2019-20-player-443,220566,Rodrigo Hernandez,2019-20
2020-21-player-286,220566,Rodrigo Hernandez,2020-21
2021-22-player-266,220566,Rodrigo Hernandez,2021-22
2022-23-player-315,220566,Rodrigo Hernandez,2022-23
2023-24-player-365,220566,Rodrigo Hernandez,2023-24
2024-25-player-360,220566,Rodrigo 'Rodri' Hernandez,2024-25
2025-26-player-421,220566,Rodrigo 'Rodri' Hernandez Cascante,2025-26
2024-25-player-284,220583,Luke Woolfenden,2024-25
2022-23-player-509,220585,Flynn Downes,2022-23
2023-24-player-531,220585,Flynn Downes,2023-24
2024-25-player-518,220585,Flynn Downes,2024-25
2018-19-player-550,220598,Michael Obafemi,2018-19
2019-20-player-314,220598,Michael Obafemi,2019-20
2020-21-player-381,220598,Michael Obafemi,2020-21
2021-22-player-348,220598,Michael Obafemi,2021-22
2023-24-player-174,220598,Michael Obafemi,2023-24
2025-26-player-219,220598,Michael Obafemi,2025-26
2019-20-player-433,220627,James Justin,2019-20
2020-21-player-239,220627,James Justin,2020-21
2021-22-player-218,220627,James Justin,2021-22
2022-23-player-268,220627,James Justin,2022-23
2024-25-player-295,220627,James Justin,2024-25
2025-26-player-706,220627,James Justin,2025-26
2021-22-player-572,220682,Arthur Okonkwo,2021-22
2021-22-player-644,220684,Ajibola Alese,2021-22
2025-26-player-533,220684,Aji Alese,2025-26
2021-22-player-515,220686,Bali Mumba,2021-22
2018-19-player-608,220688,Mason Greenwood,2018-19
2019-20-player-234,220688,Mason Greenwood,2019-20
2020-21-player-315,220688,Mason Greenwood,2020-21
2021-22-player-289,220688,Mason Greenwood,2021-22
2021-22-player-614,220695,Paris Maghoma,2021-22
2024-25-player-674,220695,Paris Maghoma,2024-25
2025-26-player-132,220695,Paris Maghoma,2025-26
2018-19-player-617,220738,Jayson Molumby,2018-19
2020-21-player-550,220738,Jayson Molumby,2020-21
2019-20-player-34,221239,Keinan Davis,2019-20
2020-21-player-50,221239,Keinan Davis,2020-21
2021-22-player-49,221239,Keinan Davis,2021-22
2022-23-player-52,221239,Keinan Davis,2022-23
2023-24-player-39,221239,Keinan Davis,2023-24
2018-19-player-609,221272,Sam Woods,2018-19
2019-20-player-578,221272,Sam Woods,2019-20
